run,seed,agent_steps,iteration,phase,n_fit,n_test,source,split,json_pointer,value
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,policy,/policy/mode,learned_stochastic
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,policy,/policy/temperature,1.5
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/action_fractions/0,0.3379
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/action_fractions/1,0.36455
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/action_fractions/2,0.2459
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/action_fractions/3,0.0005
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/action_fractions/4,0.02065
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/action_fractions/5,0.0007
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/action_fractions/6,0.0288
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/action_fractions/7,0.00015
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/action_fractions/8,0.00085
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/factor_action_fractions/factor_1/0,0.94835
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/factor_action_fractions/factor_1/1,0.02185
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/factor_action_fractions/factor_1/2,0.0298
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/factor_action_fractions/factor_2/0,0.3672
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/factor_action_fractions/factor_2/1,0.38535
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/factor_action_fractions/factor_2/2,0.24745
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_1/0,0.7184
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_1/1,0.1478
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_1/2,0.1338
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_2/0,0.3358
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_2/1,0.33145
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_2/2,0.33275
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/joint_state_fractions/0,0.2424
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/joint_state_fractions/1,0.2357
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/joint_state_fractions/2,0.2403
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/joint_state_fractions/3,0.0484
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/joint_state_fractions/4,0.05145
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/joint_state_fractions/5,0.04795
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/joint_state_fractions/6,0.045
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/joint_state_fractions/7,0.0443
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/joint_state_fractions/8,0.0445
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/mean_reward,0.71835
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/mode,learned_stochastic
explore_cycle_3_factor_1,42,2116834,64,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_002116834/probe_battery.json,train_policy,/train_policy/temperature,1.5
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/action_fractions/0,0.089
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/action_fractions/1,0.1706
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/action_fractions/2,0.66165
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/action_fractions/3,0.0001
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/action_fractions/4,0.02175
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/action_fractions/5,0.00015
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/action_fractions/6,0.05665
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/action_fractions/7,5e-05
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/action_fractions/8,5e-05
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/factor_action_fractions/factor_1/0,0.92125
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/factor_action_fractions/factor_1/1,0.022
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/factor_action_fractions/factor_1/2,0.05675
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/factor_action_fractions/factor_2/0,0.14575
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/factor_action_fractions/factor_2/1,0.1924
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/factor_action_fractions/factor_2/2,0.66185
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/factor_state_fractions/factor_1/0,0.75465
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/factor_state_fractions/factor_1/1,0.1338
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/factor_state_fractions/factor_1/2,0.11155
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/factor_state_fractions/factor_2/0,0.33075
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/factor_state_fractions/factor_2/1,0.3327
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/factor_state_fractions/factor_2/2,0.33655
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/joint_state_fractions/0,0.24905
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/joint_state_fractions/1,0.25255
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/joint_state_fractions/2,0.25305
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/joint_state_fractions/3,0.0445
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/joint_state_fractions/4,0.0431
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/joint_state_fractions/5,0.0462
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/joint_state_fractions/6,0.0372
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/joint_state_fractions/7,0.03705
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/joint_state_fractions/8,0.0373
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/mean_reward,0.75475
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/mode,learned_stochastic
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,policy,/policy/temperature,1.5
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/action_fractions/0,0.09085
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/action_fractions/1,0.1665
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/action_fractions/2,0.665
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/action_fractions/3,0.0
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/action_fractions/4,0.02195
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/action_fractions/5,0.0003
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/action_fractions/6,0.05535
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/action_fractions/7,0.0
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/action_fractions/8,5e-05
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/factor_action_fractions/factor_1/0,0.92235
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/factor_action_fractions/factor_1/1,0.02225
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/factor_action_fractions/factor_1/2,0.0554
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/factor_action_fractions/factor_2/0,0.1462
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/factor_action_fractions/factor_2/1,0.18845
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/factor_action_fractions/factor_2/2,0.66535
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_1/0,0.7546
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_1/1,0.12635
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_1/2,0.11905
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_2/0,0.3272
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_2/1,0.33635
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_2/2,0.33645
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/joint_state_fractions/0,0.2479
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/joint_state_fractions/1,0.25355
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/joint_state_fractions/2,0.25315
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/joint_state_fractions/3,0.04075
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/joint_state_fractions/4,0.0426
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/joint_state_fractions/5,0.043
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/joint_state_fractions/6,0.03855
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/joint_state_fractions/7,0.0402
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/joint_state_fractions/8,0.0403
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/mean_reward,0.7546
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/mode,learned_stochastic
explore_cycle_3_factor_1,42,4233720,128,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_004233720/probe_battery.json,train_policy,/train_policy/temperature,1.5
explore_cycle_3_factor_1,42,8467762,256,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_008467762/probe_battery.json,policy,/policy/action_fractions/0,0.0022
explore_cycle_3_factor_1,42,8467762,256,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_008467762/probe_battery.json,policy,/policy/action_fractions/1,0.0043
explore_cycle_3_factor_1,42,8467762,256,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_factor_1_state_0/results/20260909T084527Z-64ab39a1/checkpoint_probes/steps_008467762/probe_battery.json,policy,/policy/action_fractions/2,0.8911
