condition,factor,factor_role,layer,is_last_layer,control,repeat,null_seed,fit_seed,null_mse,null_r_squared,sampling
reward_factor_1,factor_1,rewarded,layer_3,True,gaussian_covariance_matched,2,1044,42,0.03529812494905483,-0.0022133270417168394,"{""covariance_ddof"":1,""empirical_rank"":64,""fit_source"":""train"",""method"":""gaussian_train_full_covariance"",""n_features"":64,""n_test"":20000,""n_train"":20000,""seed"":1044,""singular_value_cutoff"":8.056569542461692e-08,""training_mean"":[181.20333808135987,89.65300194063187,-217.20708991661073,-179.5051606781006,228.4503103366852,-120.03894763336181,226.2217085647583,-11.597289509677886,-59.70927976884842,-169.27693229866028,-97.83968741121292,-175.58330668411256,-112.35636100835801,107.03358030910492,123.12303482112884,173.3662497947693,171.18090457572936,89.44145622272491,145.07675138645172,173.15289366779328,58.43050611755848,225.3541807296753,-112.01339694747925,68.54913834276199,-140.4725993988037,149.19831726493837,-202.14658061828612,62.08716856315136,-16.500477904745935,73.39553878173828,-132.09781554527282,191.8465649406433,-219.20381376609802,227.44711386756896,172.7918940422058,-194.18943725509644,-136.70007338733672,126.00610788974762,-38.06576377592087,-117.61087569742203,147.3032066947937,-103.7646324640274,-230.80176052627564,73.62765087547302,-126.94982568893433,-67.74249070901871,-201.92693652267457,187.41020863723756,239.7520310951233,118.70916543483735,-163.1538318611145,-110.16931287841797,-164.85492213687897,-172.37182606449127,98.39370332098008,-123.40165929889679,155.53001988105774,30.273085925221444,-202.76184444007873,74.24913023786544,-116.364210658741,-142.29144201965332,202.220821118927,197.82526541633607]}"
reward_factor_1,factor_1,rewarded,layer_3,True,gaussian_covariance_matched,3,1045,42,0.03528796307635734,-0.001924802813876969,"{""covariance_ddof"":1,""empirical_rank"":64,""fit_source"":""train"",""method"":""gaussian_train_full_covariance"",""n_features"":64,""n_test"":20000,""n_train"":20000,""seed"":1045,""singular_value_cutoff"":8.056569542461692e-08,""training_mean"":[181.20333808135987,89.65300194063187,-217.20708991661073,-179.5051606781006,228.4503103366852,-120.03894763336181,226.2217085647583,-11.597289509677886,-59.70927976884842,-169.27693229866028,-97.83968741121292,-175.58330668411256,-112.35636100835801,107.03358030910492,123.12303482112884,173.3662497947693,171.18090457572936,89.44145622272491,145.07675138645172,173.15289366779328,58.43050611755848,225.3541807296753,-112.01339694747925,68.54913834276199,-140.4725993988037,149.19831726493837,-202.14658061828612,62.08716856315136,-16.500477904745935,73.39553878173828,-132.09781554527282,191.8465649406433,-219.20381376609802,227.44711386756896,172.7918940422058,-194.18943725509644,-136.70007338733672,126.00610788974762,-38.06576377592087,-117.61087569742203,147.3032066947937,-103.7646324640274,-230.80176052627564,73.62765087547302,-126.94982568893433,-67.74249070901871,-201.92693652267457,187.41020863723756,239.7520310951233,118.70916543483735,-163.1538318611145,-110.16931287841797,-164.85492213687897,-172.37182606449127,98.39370332098008,-123.40165929889679,155.53001988105774,30.273085925221444,-202.76184444007873,74.24913023786544,-116.364210658741,-142.29144201965332,202.220821118927,197.82526541633607]}"
reward_factor_1,factor_1,rewarded,layer_3,True,gaussian_covariance_matched,4,1046,42,0.03532986996438969,-0.003114657565127521,"{""covariance_ddof"":1,""empirical_rank"":64,""fit_source"":""train"",""method"":""gaussian_train_full_covariance"",""n_features"":64,""n_test"":20000,""n_train"":20000,""seed"":1046,""singular_value_cutoff"":8.056569542461692e-08,""training_mean"":[181.20333808135987,89.65300194063187,-217.20708991661073,-179.5051606781006,228.4503103366852,-120.03894763336181,226.2217085647583,-11.597289509677886,-59.70927976884842,-169.27693229866028,-97.83968741121292,-175.58330668411256,-112.35636100835801,107.03358030910492,123.12303482112884,173.3662497947693,171.18090457572936,89.44145622272491,145.07675138645172,173.15289366779328,58.43050611755848,225.3541807296753,-112.01339694747925,68.54913834276199,-140.4725993988037,149.19831726493837,-202.14658061828612,62.08716856315136,-16.500477904745935,73.39553878173828,-132.09781554527282,191.8465649406433,-219.20381376609802,227.44711386756896,172.7918940422058,-194.18943725509644,-136.70007338733672,126.00610788974762,-38.06576377592087,-117.61087569742203,147.3032066947937,-103.7646324640274,-230.80176052627564,73.62765087547302,-126.94982568893433,-67.74249070901871,-201.92693652267457,187.41020863723756,239.7520310951233,118.70916543483735,-163.1538318611145,-110.16931287841797,-164.85492213687897,-172.37182606449127,98.39370332098008,-123.40165929889679,155.53001988105774,30.273085925221444,-202.76184444007873,74.24913023786544,-116.364210658741,-142.29144201965332,202.220821118927,197.82526541633607]}"
reward_factor_1,factor_1,rewarded,layer_3,True,ntp_bin_matched_activations,0,1042,42,0.013930124937718351,0.6044844625575125,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1042,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_factor_1,factor_1,rewarded,layer_3,True,ntp_bin_matched_activations,1,1043,42,0.013711013340294766,0.610705658821174,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1043,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_factor_1,factor_1,rewarded,layer_3,True,ntp_bin_matched_activations,2,1044,42,0.013936753919782212,0.6042962470594171,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1044,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_factor_1,factor_1,rewarded,layer_3,True,ntp_bin_matched_activations,3,1045,42,0.014072051250111677,0.6004547742399667,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1045,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_factor_1,factor_1,rewarded,layer_3,True,ntp_bin_matched_activations,4,1046,42,0.01382356216629767,0.6075100802025983,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1046,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_factor_1,factor_1,rewarded,layer_3,True,shuffled_training_labels,0,1042,42,0.035720532269825134,-0.014206662294707906,
reward_factor_1,factor_1,rewarded,layer_3,True,shuffled_training_labels,1,1043,42,0.03552154487332201,-0.008556848856271948,
reward_factor_1,factor_1,rewarded,layer_3,True,shuffled_training_labels,2,1044,42,0.03510143210552874,0.0033713375658249722,
reward_factor_1,factor_1,rewarded,layer_3,True,shuffled_training_labels,3,1045,42,0.03557679620420913,-0.01012558997869073,
reward_factor_1,factor_1,rewarded,layer_3,True,shuffled_training_labels,4,1046,42,0.035009344413526926,0.0059859668786832465,
reward_factor_1,factor_1,rewarded,layer_3,True,visible_suffix_matched_activations,0,1042,42,0.01476813329611335,0.5806910416274211,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":1,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":22,""seed"":1042,""test"":{""exact_key_coverage"":0.99975,""exact_key_rows"":19995,""fallback_rows"":8,""matched_fraction"":0.9996,""matched_rows"":19992,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":3,""unseen_fallback_rows"":5},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":4,""matched_fraction"":0.9998,""matched_rows"":19996,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":4,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_factor_1,factor_1,rewarded,layer_3,True,visible_suffix_matched_activations,1,1043,42,0.014769360733833663,0.5806561912085055,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":1,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":22,""seed"":1043,""test"":{""exact_key_coverage"":0.99975,""exact_key_rows"":19995,""fallback_rows"":8,""matched_fraction"":0.9996,""matched_rows"":19992,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":3,""unseen_fallback_rows"":5},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":4,""matched_fraction"":0.9998,""matched_rows"":19996,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":4,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_factor_1,factor_1,rewarded,layer_3,True,visible_suffix_matched_activations,2,1044,42,0.014770825072805952,0.5806146144948571,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":1,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":22,""seed"":1044,""test"":{""exact_key_coverage"":0.99975,""exact_key_rows"":19995,""fallback_rows"":8,""matched_fraction"":0.9996,""matched_rows"":19992,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":3,""unseen_fallback_rows"":5},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":4,""matched_fraction"":0.9998,""matched_rows"":19996,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":4,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_factor_1,factor_1,rewarded,layer_3,True,visible_suffix_matched_activations,3,1045,42,0.01475807242640001,0.5809766980956583,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":1,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":22,""seed"":1045,""test"":{""exact_key_coverage"":0.99975,""exact_key_rows"":19995,""fallback_rows"":8,""matched_fraction"":0.9996,""matched_rows"":19992,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":3,""unseen_fallback_rows"":5},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":4,""matched_fraction"":0.9998,""matched_rows"":19996,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":4,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_factor_1,factor_1,rewarded,layer_3,True,visible_suffix_matched_activations,4,1046,42,0.014791010946333043,0.5800414806103794,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":1,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":22,""seed"":1046,""test"":{""exact_key_coverage"":0.99975,""exact_key_rows"":19995,""fallback_rows"":8,""matched_fraction"":0.9996,""matched_rows"":19992,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":3,""unseen_fallback_rows"":5},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":4,""matched_fraction"":0.9998,""matched_rows"":19996,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":4,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_factor_1,factor_2,unrewarded,layer_1,False,dirichlet_labels,0,1042,43,0.05508983560716297,-0.0010305534200500954,
reward_factor_1,factor_2,unrewarded,layer_1,False,dirichlet_labels,1,1043,43,0.05565501567801966,-0.0017182383194747075,
reward_factor_1,factor_2,unrewarded,layer_1,False,dirichlet_labels,2,1044,43,0.05547987812584479,-0.0016070599748216896,
reward_factor_1,factor_2,unrewarded,layer_1,False,dirichlet_labels,3,1045,43,0.05587597391085988,-0.0010516239501070501,
reward_factor_1,factor_2,unrewarded,layer_1,False,dirichlet_labels,4,1046,43,0.05527804097963565,-0.0007095712399920462,
reward_factor_1,factor_2,unrewarded,layer_1,False,gaussian_covariance_matched,0,1042,43,0.11408792857247128,-0.002087081540709246,"{""covariance_ddof"":1,""empirical_rank"":64,""fit_source"":""train"",""method"":""gaussian_train_full_covariance"",""n_features"":64,""n_test"":20000,""n_train"":20000,""seed"":1042,""singular_value_cutoff"":3.1514140768057784e-08,""training_mean"":[-4.040050122089684,3.968982205647975,-74.38196802857519,-6.452826022590883,1.8185726344350726,-35.53117120960951,58.724524216079715,-9.936209062506258,-26.575191905856876,-9.058888470080495,9.39030837412402,-9.988310205818713,3.5187940173886716,-17.60421649093218,14.621493979049522,1.7246299038000403,33.886058649739624,19.278354358491303,-19.928265571974592,30.190815394599735,-11.38817196293585,-13.131407011648268,-16.432546965768932,23.515426387562883,-2.1307361524930633,53.985831908750534,-42.92710081360601,-8.581036996600032,-11.275152001439036,22.582031826030462,-20.860513304133715,-21.891935743652283,3.258982926596701,6.9498445458006115,-8.610508088252693,7.09003838083148,-16.155948987568916,-2.17623097098656,-9.472109362014383,-18.05958793900609,46.03277641760185,14.059559872537665,-6.1813423773989085,41.25010380376875,-20.911818616583943,-3.560661403276771,3.3600024943593887,2.217868762105703,27.2085263857007,20.353080511280893,-9.784543290838599,12.889131593202055,-4.838706473755464,-20.49334747912288,11.516720032656192,10.269925760377944,65.18576639720425,3.007670259588212,-10.94857909033522,3.0212336812857536,-5.893423733091355,-22.415187881765515,11.788673852133005,-20.204585733155906]}"
reward_factor_1,factor_2,unrewarded,layer_1,False,gaussian_covariance_matched,1,1043,43,0.11394190461124468,-0.0008044855029729625,"{""covariance_ddof"":1,""empirical_rank"":64,""fit_source"":""train"",""method"":""gaussian_train_full_covariance"",""n_features"":64,""n_test"":20000,""n_train"":20000,""seed"":1043,""singular_value_cutoff"":3.1514140768057784e-08,""training_mean"":[-4.040050122089684,3.968982205647975,-74.38196802857519,-6.452826022590883,1.8185726344350726,-35.53117120960951,58.724524216079715,-9.936209062506258,-26.575191905856876,-9.058888470080495,9.39030837412402,-9.988310205818713,3.5187940173886716,-17.60421649093218,14.621493979049522,1.7246299038000403,33.886058649739624,19.278354358491303,-19.928265571974592,30.190815394599735,-11.38817196293585,-13.131407011648268,-16.432546965768932,23.515426387562883,-2.1307361524930633,53.985831908750534,-42.92710081360601,-8.581036996600032,-11.275152001439036,22.582031826030462,-20.860513304133715,-21.891935743652283,3.258982926596701,6.9498445458006115,-8.610508088252693,7.09003838083148,-16.155948987568916,-2.17623097098656,-9.472109362014383,-18.05958793900609,46.03277641760185,14.059559872537665,-6.1813423773989085,41.25010380376875,-20.911818616583943,-3.560661403276771,3.3600024943593887,2.217868762105703,27.2085263857007,20.353080511280893,-9.784543290838599,12.889131593202055,-4.838706473755464,-20.49334747912288,11.516720032656192,10.269925760377944,65.18576639720425,3.007670259588212,-10.94857909033522,3.0212336812857536,-5.893423733091355,-22.415187881765515,11.788673852133005,-20.204585733155906]}"
reward_factor_1,factor_2,unrewarded,layer_1,False,gaussian_covariance_matched,2,1044,43,0.11409342599811936,-0.002135367974625435,"{""covariance_ddof"":1,""empirical_rank"":64,""fit_source"":""train"",""method"":""gaussian_train_full_covariance"",""n_features"":64,""n_test"":20000,""n_train"":20000,""seed"":1044,""singular_value_cutoff"":3.1514140768057784e-08,""training_mean"":[-4.040050122089684,3.968982205647975,-74.38196802857519,-6.452826022590883,1.8185726344350726,-35.53117120960951,58.724524216079715,-9.936209062506258,-26.575191905856876,-9.058888470080495,9.39030837412402,-9.988310205818713,3.5187940173886716,-17.60421649093218,14.621493979049522,1.7246299038000403,33.886058649739624,19.278354358491303,-19.928265571974592,30.190815394599735,-11.38817196293585,-13.131407011648268,-16.432546965768932,23.515426387562883,-2.1307361524930633,53.985831908750534,-42.92710081360601,-8.581036996600032,-11.275152001439036,22.582031826030462,-20.860513304133715,-21.891935743652283,3.258982926596701,6.9498445458006115,-8.610508088252693,7.09003838083148,-16.155948987568916,-2.17623097098656,-9.472109362014383,-18.05958793900609,46.03277641760185,14.059559872537665,-6.1813423773989085,41.25010380376875,-20.911818616583943,-3.560661403276771,3.3600024943593887,2.217868762105703,27.2085263857007,20.353080511280893,-9.784543290838599,12.889131593202055,-4.838706473755464,-20.49334747912288,11.516720032656192,10.269925760377944,65.18576639720425,3.007670259588212,-10.94857909033522,3.0212336812857536,-5.893423733091355,-22.415187881765515,11.788673852133005,-20.204585733155906]}"
reward_factor_1,factor_2,unrewarded,layer_1,False,gaussian_covariance_matched,3,1045,43,0.11392704361428432,-0.0006739544883500592,"{""covariance_ddof"":1,""empirical_rank"":64,""fit_source"":""train"",""method"":""gaussian_train_full_covariance"",""n_features"":64,""n_test"":20000,""n_train"":20000,""seed"":1045,""singular_value_cutoff"":3.1514140768057784e-08,""training_mean"":[-4.040050122089684,3.968982205647975,-74.38196802857519,-6.452826022590883,1.8185726344350726,-35.53117120960951,58.724524216079715,-9.936209062506258,-26.575191905856876,-9.058888470080495,9.39030837412402,-9.988310205818713,3.5187940173886716,-17.60421649093218,14.621493979049522,1.7246299038000403,33.886058649739624,19.278354358491303,-19.928265571974592,30.190815394599735,-11.38817196293585,-13.131407011648268,-16.432546965768932,23.515426387562883,-2.1307361524930633,53.985831908750534,-42.92710081360601,-8.581036996600032,-11.275152001439036,22.582031826030462,-20.860513304133715,-21.891935743652283,3.258982926596701,6.9498445458006115,-8.610508088252693,7.09003838083148,-16.155948987568916,-2.17623097098656,-9.472109362014383,-18.05958793900609,46.03277641760185,14.059559872537665,-6.1813423773989085,41.25010380376875,-20.911818616583943,-3.560661403276771,3.3600024943593887,2.217868762105703,27.2085263857007,20.353080511280893,-9.784543290838599,12.889131593202055,-4.838706473755464,-20.49334747912288,11.516720032656192,10.269925760377944,65.18576639720425,3.007670259588212,-10.94857909033522,3.0212336812857536,-5.893423733091355,-22.415187881765515,11.788673852133005,-20.204585733155906]}"
reward_factor_1,factor_2,unrewarded,layer_1,False,gaussian_covariance_matched,4,1046,43,0.11386356032149955,-0.0001163513449737863,"{""covariance_ddof"":1,""empirical_rank"":64,""fit_source"":""train"",""method"":""gaussian_train_full_covariance"",""n_features"":64,""n_test"":20000,""n_train"":20000,""seed"":1046,""singular_value_cutoff"":3.1514140768057784e-08,""training_mean"":[-4.040050122089684,3.968982205647975,-74.38196802857519,-6.452826022590883,1.8185726344350726,-35.53117120960951,58.724524216079715,-9.936209062506258,-26.575191905856876,-9.058888470080495,9.39030837412402,-9.988310205818713,3.5187940173886716,-17.60421649093218,14.621493979049522,1.7246299038000403,33.886058649739624,19.278354358491303,-19.928265571974592,30.190815394599735,-11.38817196293585,-13.131407011648268,-16.432546965768932,23.515426387562883,-2.1307361524930633,53.985831908750534,-42.92710081360601,-8.581036996600032,-11.275152001439036,22.582031826030462,-20.860513304133715,-21.891935743652283,3.258982926596701,6.9498445458006115,-8.610508088252693,7.09003838083148,-16.155948987568916,-2.17623097098656,-9.472109362014383,-18.05958793900609,46.03277641760185,14.059559872537665,-6.1813423773989085,41.25010380376875,-20.911818616583943,-3.560661403276771,3.3600024943593887,2.217868762105703,27.2085263857007,20.353080511280893,-9.784543290838599,12.889131593202055,-4.838706473755464,-20.49334747912288,11.516720032656192,10.269925760377944,65.18576639720425,3.007670259588212,-10.94857909033522,3.0212336812857536,-5.893423733091355,-22.415187881765515,11.788673852133005,-20.204585733155906]}"
reward_factor_1,factor_2,unrewarded,layer_1,False,ntp_bin_matched_activations,0,1042,43,0.10365480848587802,0.08955184108463066,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1042,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_factor_1,factor_2,unrewarded,layer_1,False,ntp_bin_matched_activations,1,1043,43,0.10292244449355639,0.09598453299931387,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1043,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_factor_1,factor_2,unrewarded,layer_1,False,ntp_bin_matched_activations,2,1044,43,0.10340451825450193,0.09175025603208486,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1044,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_factor_1,factor_2,unrewarded,layer_1,False,ntp_bin_matched_activations,3,1045,43,0.10360733773864947,0.08996879862907936,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1045,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_factor_1,factor_2,unrewarded,layer_1,False,ntp_bin_matched_activations,4,1046,43,0.10338666267863585,0.0919070898192591,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1046,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_factor_1,factor_2,unrewarded,layer_1,False,shuffled_training_labels,0,1042,43,0.11497149692765797,-0.009847871358435789,
reward_factor_1,factor_2,unrewarded,layer_1,False,shuffled_training_labels,1,1043,43,0.11320188500136959,0.0056954492440373095,
reward_factor_1,factor_2,unrewarded,layer_1,False,shuffled_training_labels,2,1044,43,0.11385947355076977,-8.045534611778038e-05,
